"Brazil","CR233204","OWL",2.373930
"Brazil","CR233205","Forest",127.716480
"Brazil","CR233205","OWL",0.081630
"Brazil","CR233206","Forest",1.421640
"Brazil","CR234173","Forest",203.440500
"Brazil","CR234174","Forest",306.020000
"Brazil","CR234175","Forest",306.810000
"Brazil","CR234176","Forest",256.008330
"Brazil","CR234177","Forest",307.330000
"Brazil","CR234178","Forest",306.380000
"Brazil","CR234179","Forest",207.434880
"Brazil","CR234179","OWL",0.501300
"Brazil","CR234180","Forest",175.428090
"Brazil","CR234180","OWL",0.490500
"Brazil","CR234181","Forest",256.665780
"Brazil","CR234181","OWL",0.130770
"Brazil","CR234182","Forest",214.809570
"Brazil","CR234182","OWL",0.017820
"Brazil","CR234183","Forest",291.802770
"Brazil","CR234183","OWL",0.001710
"Brazil","CR234184","Forest",304.026210
"Brazil","CR234185","Forest",307.380000
"Brazil","CR234186","Forest",306.363916
"Brazil","CR234187","Forest",279.733222
"Brazil","CR234188","Forest",186.572025
"Brazil","CR234189","Forest",187.434568
"Brazil","CR234190","Forest",304.101688
"Brazil","CR234191","Forest",286.641360
"Brazil","CR234191","OWL",0.003240
"Brazil","CR234192","Forest",270.065430
"Brazil","CR234192","OWL",0.064440
"Brazil","CR234193","Forest",303.308100
"Brazil","CR234193","OWL",0.001170
"Brazil","CR234194","Forest",293.831694
"Brazil","CR234195","Forest",289.138770
"Brazil","CR234195","OWL",0.479070
"Brazil","CR234196","Forest",238.035780
"Brazil","CR234196","OWL",7.422120
"Brazil","CR234197","Forest",261.320670
"Brazil","CR234197","OWL",0.036090
"Brazil","CR234198","Forest",184.188600
"Brazil","CR234198","OWL",0.007920
"Brazil","CR234199","Forest",147.940380
"Brazil","CR234199","OWL",0.041040
"Brazil","CR234200","Forest",86.396310
"Brazil","CR234200","OWL",0.027090
"Brazil","CR234201","Forest",83.227770
"Brazil","CR234201","OWL",0.113850
"Brazil","CR234202","Forest",269.071980
"Brazil","CR234202","OWL",0.092070
"Brazil","CR234203","Forest",246.220830
"Brazil","CR234203","OWL",3.111030
"Brazil","CR234204","Forest",178.547590
"Brazil","CR234204","OWL",0.003420
"Brazil","CR234205","Forest",162.172710
"Brazil","CR234205","OWL",0.256680
"Brazil","CR234206","Forest",47.845080
"Brazil","CR234206","OWL",0.136620
"Brazil","CR235172","Forest",5.754600
"Brazil","CR235173","Forest",199.528380
"Brazil","CR235174","Forest",304.960000
"Brazil","CR235175","Forest",306.040000
"Brazil","CR235176","Forest",306.940000
"Brazil","CR235177","Forest",307.120000
"Brazil","CR235178","Forest",303.410000
"Brazil","CR235179","Forest",278.305110
"Brazil","CR235179","OWL",0.054810
"Brazil","CR235180","Forest",133.498710
"Brazil","CR235180","OWL",0.337590
"Brazil","CR235181","Forest",271.199160
"Brazil","CR235181","OWL",0.094230
"Brazil","CR235182","Forest",198.065430
"Brazil","CR235182","OWL",0.068400
"Brazil","CR235183","Forest",254.130000
"Brazil","CR235184","Forest",299.263950
"Brazil","CR235185","Forest",306.900000
"Brazil","CR235186","Forest",306.485310
"Brazil","CR235187","Forest",230.900647
"Brazil","CR235188","Forest",190.600200
"Brazil","CR235189","Forest",287.479364
"Brazil","CR235190","Forest",281.304270
"Brazil","CR235191","Forest",278.698680
"Brazil","CR235191","OWL",0.002970
"Brazil","CR235192","Forest",305.320000
"Brazil","CR235193","Forest",298.245642
"Brazil","CR235194","Forest",280.267830
"Brazil","CR235194","OWL",0.021240
"Brazil","CR235195","Forest",259.153920
"Brazil","CR235195","OWL",0.096750
"Brazil","CR235196","Forest",275.461560
"Brazil","CR235196","OWL",0.225180
"Brazil","CR235197","Forest",273.545910
"Brazil","CR235197","OWL",0.226440
"Brazil","CR235198","Forest",282.390840
"Brazil","CR235198","OWL",0.002970
"Brazil","CR235199","Forest",195.156900
"Brazil","CR235199","OWL",0.033570
"Brazil","CR235200","Forest",114.485532
"Brazil","CR235200","OWL",0.006390
"Brazil","CR235201","Forest",29.561684
"Brazil","CR235202","Forest",32.404284
"Brazil","CR235202","OWL",0.012330
"Brazil","CR235203","Forest",160.641630
"Brazil","CR235203","OWL",0.192600
"Brazil","CR235204","Forest",142.913340
"Brazil","CR235204","OWL",0.013770
"Brazil","CR235205","Forest",266.747850
"Brazil","CR235205","OWL",0.676710
"Brazil","CR235206","Forest",173.058660
"Brazil","CR235206","OWL",1.725390
"Brazil","CR235207","Forest",3.944340
"Brazil","CR236172","Forest",79.302060
"Brazil","CR236172","OWL",0.002340
"Brazil","CR236173","Forest",306.654125
"Brazil","CR236174","Forest",303.845638
"Brazil","CR236175","Forest",306.050000
"Brazil","CR236176","Forest",306.759719
"Brazil","CR236177","Forest",306.318500
"Brazil","CR236178","Forest",270.134370
"Brazil","CR236178","OWL",0.036090
"Brazil","CR236179","Forest",254.471490
"Brazil","CR236179","OWL",0.121320
"Brazil","CR236180","Forest",152.614440
"Brazil","CR236180","OWL",0.182790
"Brazil","CR236181","Forest",282.190050
"Brazil","CR236181","OWL",0.031230
"Brazil","CR236182","Forest",276.382620
"Brazil","CR236182","OWL",0.000630
"Brazil","CR236183","Forest",157.879135
"Brazil","CR236184","Forest",294.738210
"Brazil","CR236185","Forest",305.080000
"Brazil","CR236186","Forest",306.173985
"Brazil","CR236187","Forest",306.305239
"Brazil","CR236188","Forest",204.129000
"Brazil","CR236189","Forest",253.250550
"Brazil","CR236190","Forest",264.739680
"Brazil","CR236191","Forest",300.160561
"Brazil","CR236192","Forest",305.730000
"Brazil","CR236193","Forest",267.082740
"Brazil","CR236193","OWL",0.099000
"Brazil","CR236194","Forest",287.767620
"Brazil","CR236194","OWL",0.052920
"Brazil","CR236195","Forest",301.558410
"Brazil","CR236195","OWL",0.135090
"Brazil","CR236196","Forest",300.237480
"Brazil","CR236196","OWL",0.360090
"Brazil","CR236197","Forest",303.021900
"Brazil","CR236197","OWL",0.118100
"Brazil","CR236198","Forest",230.027400
"Brazil","CR236198","OWL",0.382590
"Brazil","CR236199","Forest",122.909580
"Brazil","CR236199","OWL",0.005850
"Brazil","CR236200","Forest",99.011610
"Brazil","CR236200","OWL",0.001800
"Brazil","CR236201","Forest",17.310569
"Brazil","CR236202","Forest",15.715070
"Brazil","CR236203","Forest",21.034414
"Brazil","CR236204","Forest",31.501861
"Brazil","CR236205","Forest",125.657659
"Brazil","CR236206","Forest",217.373220
"Brazil","CR236206","OWL",0.713520
"Brazil","CR236207","Forest",41.215950
"Brazil","CR236207","OWL",0.818730
"Brazil","CR237172","Forest",130.772070
"Brazil","CR237172","OWL",0.006210
"Brazil","CR237173","Forest",233.820270
"Brazil","CR237173","OWL",1.930860
"Brazil","CR237174","Forest",265.805463
"Brazil","CR237174","OWL",0.007380
"Brazil","CR237175","Forest",234.315710
"Brazil","CR237176","Forest",250.123680
"Brazil","CR237176","OWL",0.002160
"Brazil","CR237177","Forest",286.920450
"Brazil","CR237177","OWL",0.093780
"Brazil","CR237178","Forest",208.386450
"Brazil","CR237178","OWL",0.098910
"Brazil","CR237179","Forest",216.359280
"Brazil","CR237179","OWL",0.045360
"Brazil","CR237180","Forest",223.516890
"Brazil","CR237180","OWL",0.000990
"Brazil","CR237181","Forest",240.559740
"Brazil","CR237181","OWL",0.000630
"Brazil","CR237182","Forest",262.657260
"Brazil","CR237183","Forest",196.001559
"Brazil","CR237184","Forest",266.498640
"Brazil","CR237185","Forest",305.621387
"Brazil","CR237186","Forest",298.841400
"Brazil","CR237187","Forest",286.872766
"Brazil","CR237188","Forest",211.394250
"Brazil","CR237188","OWL",0.015930
"Brazil","CR237189","Forest",250.205850
"Brazil","CR237189","OWL",0.008370
"Brazil","CR237190","Forest",302.230000
"Brazil","CR237191","Forest",301.318740
"Brazil","CR237191","OWL",0.024840
"Brazil","CR237192","Forest",285.393811
"Brazil","CR237193","Forest",272.978460
"Brazil","CR237193","OWL",0.199890
"Brazil","CR237194","Forest",299.550510
"Brazil","CR237194","OWL",0.119160
"Brazil","CR237195","Forest",303.138360
"Brazil","CR237195","OWL",0.071640
"Brazil","CR237196","Forest",241.270290
"Brazil","CR237196","OWL",0.057510
"Brazil","CR237197","Forest",173.295000
"Brazil","CR237197","OWL",2.362410
"Brazil","CR237198","Forest",183.265380
"Brazil","CR237198","OWL",1.711710
"Brazil","CR237199","Forest",208.566900
"Brazil","CR237199","OWL",0.017010
"Brazil","CR237200","Forest",259.680626
"Brazil","CR237201","Forest",240.355097
"Brazil","CR237201","OWL",0.000630
"Brazil","CR237202","Forest",113.867026
"Brazil","CR237203","Forest",27.697047
"Brazil","CR237204","Forest",20.142783
"Brazil","CR237205","Forest",89.980470
"Brazil","CR237205","OWL",0.616443
"Brazil","CR237206","Forest",199.423499
"Brazil","CR237207","Forest",66.293010
"Brazil","CR237207","OWL",170.403570
"Brazil","CR238172","Forest",147.251070
"Brazil","CR238172","OWL",3.348360
"Brazil","CR238173","Forest",34.458300
"Brazil","CR238173","OWL",0.961110
"Brazil","CR238174","Forest",90.052920
"Brazil","CR238175","Forest",135.921150
"Brazil","CR238176","Forest",184.678805
"Brazil","CR238176","OWL",0.024660
"Brazil","CR238177","Forest",218.673090
"Brazil","CR238177","OWL",0.105570
"Brazil","CR238178","Forest",170.984160
"Brazil","CR238178","OWL",0.069570
"Brazil","CR238179","Forest",180.076860
"Brazil","CR238179","OWL",0.037260
"Brazil","CR238180","Forest",225.491760
"Brazil","CR238181","Forest",272.680110
"Brazil","CR238182","Forest",301.104000
"Brazil","CR238183","Forest",306.131387
"Brazil","CR238184","Forest",245.000000
"Brazil","CR238185","Forest",228.720000
"Brazil","CR238186","Forest",291.582446
"Brazil","CR238187","Forest",194.333580
"Brazil","CR238187","OWL",0.003870
"Brazil","CR238188","Forest",201.537810
"Brazil","CR238188","OWL",0.076140
"Brazil","CR238189","Forest",305.420000
"Brazil","CR238190","Forest",297.246780
"Brazil","CR238190","OWL",0.056520
"Brazil","CR238191","Forest",292.908690
"Brazil","CR238191","OWL",0.007650
"Brazil","CR238192","Forest",257.419080
"Brazil","CR238192","OWL",0.012510
"Brazil","CR238193","Forest",303.560460
"Brazil","CR238193","OWL",0.195750
"Brazil","CR238194","Forest",292.425030
"Brazil","CR238194","OWL",0.263160
"Brazil","CR238195","Forest",300.629970
"Brazil","CR238195","OWL",0.062730
"Brazil","CR238196","Forest",215.327610
"Brazil","CR238196","OWL",0.229410
